Subject,Course Number,Course Name,Course Code,Workload %
"ARTDES","422","Advanced Typography","ARTDES422","N/A"
"ARTDES","423","Packaging Design","ARTDES423","N/A"
"ARTDES","426","Body Con(cept)","ARTDES426","32"
"ARTDES","427","Advanced Textile Design Studio","ARTDES427","N/A"
"ARTDES","429","Delightful Design","ARTDES429","N/A"
"ARTDES","430","Advanced Documentary Photography","ARTDES430","5"
"ARTDES","431","Advanced Comics","ARTDES431","N/A"
"ARTDES","432","Advanced Animation Projects in Art and Design","ARTDES432","N/A"
"ARTDES","434","Global Studio Collaboration","ARTDES434","N/A"
"ARTDES","437","Color in the Expanded Field","ARTDES437","N/A"
"ARTDES","438","Gender Euphoria: Exploring Gender, Identity, and Sexuality in Contemporary Art and Design","ARTDES438","N/A"
"ARTDES","441","BioDesign Competition","ARTDES441","N/A"
"ARTDES","443","Hybrid Practice: Expanded Printmaking","ARTDES443","N/A"
"ARTDES","444","Design Studio: Detroit Neighborhood Entrepreneurs Project","ARTDES444","N/A"
"ARTDES","447","Narrative Forms","ARTDES447","27"
"ARTDES","449","Gallery as Site for Social Change","ARTDES449","N/A"
"ARTDES","451","Exhibition Design","ARTDES451","32"
"ARTDES","462","Sequential Images in Painting","ARTDES462","26"
"ARTDES","489","3D Design Portfolio Project","ARTDES489","N/A"
"ARTDES","495","Outreach Internship","ARTDES495","N/A"
"ARTDES","498","Int Project I","ARTDES498","61"
"ARTDES","499","Int Project II","ARTDES499","65"
"ARTDES","500","Independent Studio","ARTDES500","N/A"
"ARTDES","501","Topic Seminar","ARTDES501","N/A"
"ARTDES","503","Collaborative Projects: Experiments in Interdisciplinary Installation and Performance","ARTDES503","14"
"ARTDES","506","Writing about Creative Research Practices","ARTDES506","N/A"
"ARTDES","516","IPD","ARTDES516","N/A"
"ARTDES","600","MFA Research Methods","ARTDES600","N/A"
"ARTDES","602","Art Theory Seminar","ARTDES602","N/A"
"ARTDES","605","MFA Critique","ARTDES605","N/A"
"ARTDES","606","MFA Critique","ARTDES606","N/A"
"ARTDES","608","Internship","ARTDES608","N/A"
"ARTDES","610","MFA Directed Studio","ARTDES610","15"
"ARTDES","611","MFA Directed Studio","ARTDES611","29"
"ARTDES","650","MDes Design Methods","ARTDES650","N/A"
"ARTDES","651","Design Studio 1B: Integration","ARTDES651","N/A"
"ARTDES","652","Design Seminar II:  Design for the 21st Century","ARTDES652","N/A"
"ARTDES","660","Design Studio 1A: Inquiry","ARTDES660","N/A"
"ARTDES","661","Design Studio II:  Prototyping","ARTDES661","N/A"
"ARTDES","662","Design Advising","ARTDES662","N/A"
"ARTDES","663","Design Advising","ARTDES663","N/A"
"ARTDES","665","MDes Fieldwork Studio","ARTDES665","N/A"
"ARTDES","700","MFA Professional Practice","ARTDES700","N/A"
"ARTDES","705","Atlas | navigate your academic world","ARTDES705","N/A"
"ARTDES","706","MFA Critique","ARTDES706","N/A"
"ARTDES","710","MFA Thesis Studio","ARTDES710","50"
"ARTDES","711","MFA Thesis Studio","ARTDES711","33"
"ARTDES","720","International Project","ARTDES720","N/A"
"ARTDES","749","Graduate Study","ARTDES749","N/A"
"ARTDES","750","Graduate Studio","ARTDES750","N/A"
"ARTDES","751","Design Seminar III:  Professional Practice","ARTDES751","N/A"
"ARTDES","760","Design Studio III:  Co-Creation","ARTDES760","N/A"
"ARTDES","761","Design Advising","ARTDES761","N/A"
"ARTDES","780","MDes Thesis Preparation Studio","ARTDES780","N/A"
"ARTDES","781","MDes Thesis Advising","ARTDES781","N/A"
"ARTDES","783","MDes Thesis Project","ARTDES783","N/A"
"ARTDES","850","Graduate Studio","ARTDES850","N/A"
"ARTSADMN","385","Performing Arts Management","ARTSADMN385","15"
"ARTSADMN","401","Your Career in the Arts","ARTSADMN401","N/A"
"ARTSADMN","402","Money Smarts for Artists","ARTSADMN402","N/A"
"ARTSADMN","406","Special Topics","ARTSADMN406","13"
"ARTSADMN","410","Arts Entrepreneurship Forum","ARTSADMN410","N/A"
"ARTSADMN","420","Leading and Managing U. S. Global Majority Cultural Organizations","ARTSADMN420","N/A"
"ARTSADMN","421","DIY Marketing and Social Media","ARTSADMN421","N/A"
"ARTSADMN","422","Writing About Your Age: Bios, Blog, and Websites","ARTSADMN422","N/A"
"ARTSADMN","423","Grant Writing and Fundraising Basics","ARTSADMN423","N/A"
"ARTSADMN","425","Ethical Arts Leadership","ARTSADMN425","N/A"
"ARTSADMN","426","Fundraising and the Arts","ARTSADMN426","14"
"ARTSADMN","428","Arts Leadership","ARTSADMN428","N/A"
"ARTSADMN","430","Arts in Community Engagement","ARTSADMN430","N/A"
"ARTSADMN","431","Running Your Own Ensemble, Theatre Troupe, or Dance Company","ARTSADMN431","N/A"
"ARTSADMN","432","The Recording Industry: Selling Your Music to the World","ARTSADMN432","N/A"
"ARTSADMN","433","Media Technology Careers","ARTSADMN433","N/A"
"ARTSADMN","450","Arts Entrepreneurship  Essentials","ARTSADMN450","17"
"ARTSADMN","460","Arts Leadership Forum","ARTSADMN460","N/A"
"ARTSADMN","472","Business of Music","ARTSADMN472","14"
"ARTSADMN","475","Music Industry Workshop: Starting Music Businesses","ARTSADMN475","15"
"ARTSADMN","491","Performing Arts Internship","ARTSADMN491","N/A"
"ARTSADMN","493","Special Projects","ARTSADMN493","N/A"
"ARTSADMN","495","EXCELerator: Practicum","ARTSADMN495","N/A"
"ARTSADMN","497","Community Service Project","ARTSADMN497","N/A"
"ARTSADMN","501","Your Career in the Arts","ARTSADMN501","N/A"
"ARTSADMN","502","Money Smarts for Artists","ARTSADMN502","N/A"
"ARTSADMN","506","Special Topics","ARTSADMN506","12"
"ARTSADMN","510","Arts Entrep Forum","ARTSADMN510","N/A"
"ARTSADMN","520","Leading and Managing U. S. Global Majority Cultural Organizations","ARTSADMN520","N/A"
"ARTSADMN","521","DIY Marketing and Social Media","ARTSADMN521","N/A"
"ARTSADMN","522","Writing About Your Art: Bios, Blog, and Websites","ARTSADMN522","N/A"
"ARTSADMN","523","Grant Writing and Fundraising Basics","ARTSADMN523","N/A"
"ARTSADMN","525","Ethical Arts Leadership","ARTSADMN525","N/A"
"ARTSADMN","526","Fundraising and the Arts","ARTSADMN526","15"
"ARTSADMN","528","Arts Leadership","ARTSADMN528","N/A"
"ARTSADMN","530","Arts in Community Engagement","ARTSADMN530","N/A"
"ARTSADMN","531","Running Your Own Ensemble, Theatre Troupe, or Dance Company","ARTSADMN531","N/A"
"ARTSADMN","532","The Recording Industry: Selling Your Music to the World","ARTSADMN532","N/A"
"ARTSADMN","533","Media Technology Careers","ARTSADMN533","N/A"
"ARTSADMN","535","Producing in the American Theatre","ARTSADMN535","4"
"ARTSADMN","538","Legal Issues in the Arts","ARTSADMN538","N/A"
"ARTSADMN","550","Arts Entrepreneurship Essentials","ARTSADMN550","20"
"ARTSADMN","560","Arts Leadership Forum","ARTSADMN560","N/A"
"ARTSADMN","572","Business of Music","ARTSADMN572","14"
"ARTSADMN","575","Music Industry Workshop: Starting Music Businesses","ARTSADMN575","15"
"ARTSADMN","585","Performing Arts Management","ARTSADMN585","N/A"
"ARTSADMN","591","Internship","ARTSADMN591","N/A"
"ARTSADMN","593","Special Projects","ARTSADMN593","N/A"
"ARTSADMN","595","EXCELerator: Practicum","ARTSADMN595","N/A"
"ARTSADMN","597","Community Service Project","ARTSADMN597","N/A"
"ASIAN","200","Introduction to Japanese Civilization: Japan Before Today","ASIAN200","N/A"
"ASIAN","201","Society and Culture in Contemporary Japan","ASIAN201","24"
"ASIAN","203","Haunted by History: Asian Horror Cinema","ASIAN203","N/A"
"ASIAN","204","East Asia: Early Transformations","ASIAN204","31"
"ASIAN","205","Modern East Asia","ASIAN205","15"
"ASIAN","206","Indian Civilization","ASIAN206","18"
"ASIAN","207","Southeast Asian Civilization","ASIAN207","6"
"ASIAN","210","The Philippines:  Culture and History","ASIAN210","2"
"ASIAN","211","Monks, Magic and Mediums: Buddhism in Southeast Asia","ASIAN211","N/A"
"ASIAN","220","Philosophy and Religion in Asia","ASIAN220","N/A"
"ASIAN","225","Introduction to Hinduism","ASIAN225","2"
"ASIAN","230","Introduction to Buddhism","ASIAN230","3"
"ASIAN","231","Introduction to Tibetan Buddhism","ASIAN231","5"
"ASIAN","232","Zen Masters, Dharma Bums, and Drag Queens: Buddhism in America","ASIAN232","N/A"
"ASIAN","234","Buddhism and Death","ASIAN234","3"
"ASIAN","235","Introduction to Asian Studies","ASIAN235","18"
"ASIAN","241","The Chinese Renaissance:  Cultural Transformations in Eleventh-Century China","ASIAN241","N/A"
"ASIAN","243","Introduction to South Asian Art: Art of India","ASIAN243","8"
"ASIAN","244","Seeds of Conflict: Intercultural Encounters in Japan from 745-1945","ASIAN244","N/A"
"ASIAN","246","Make it New: Modernism and Modern Life in Japan","ASIAN246","11"
"ASIAN","248","Jesus Comes to Asia:  Conversion and its Consequences in Asia","ASIAN248","35"
"ASIAN","250","Undergraduate Seminar in Buddhist Studies","ASIAN250","2"
"ASIAN","251","Ug Sem China Cult","ASIAN251","N/A"
"ASIAN","252","Ug Sem Jpn Cult","ASIAN252","N/A"
"ASIAN","253","Ug Sem SSEA Cult","ASIAN253","N/A"
"ASIAN","254","Undergraduate Seminar in Korean Culture","ASIAN254","N/A"
"ASIAN","255","Undergraduate Seminar in Asian Studies","ASIAN255","14"
"ASIAN","257","Great Cities in Asia","ASIAN257","5"
"ASIAN","258","Food and Drink of Asia","ASIAN258","11"
"ASIAN","259","Modern India and South Asia","ASIAN259","31"
"ASIAN","260","Introduction to Chinese Civilization","ASIAN260","22"
"ASIAN","261","Introduction to Modern Chinese Culture","ASIAN261","33"
"ASIAN","262","Twenty-five Ways that China Changed the World","ASIAN262","N/A"
"ASIAN","263","Introduction to Chinese Philosophy","ASIAN263","3"
"ASIAN","264","Looking at Traditional China Through its Most Famous Novel, The Story of the Stone","ASIAN264","N/A"
"ASIAN","265","Health and Disease in Chinese History","ASIAN265","N/A"
"ASIAN","271","Spectacular History of Korea: Visualizing Events","ASIAN271","4"
"ASIAN","273","North Korea: Real and Imagined","ASIAN273","0"
"ASIAN","274","Introduction to Korean Civilization","ASIAN274","N/A"
"ASIAN","277","From Truman to Trump: Introduction to US-Korea Relations","ASIAN277","20"
"ASIAN","280","Topics in Asian Studies","ASIAN280","15"
"ASIAN","292","Introduction to Japanese Art and Culture","ASIAN292","3"
"ASIAN","296","Study Abroad in Asia","ASIAN296","N/A"
"ASIAN","297","Mini Course in Asian Studies","ASIAN297","N/A"
"ASIAN","300","Love and Death in Japanese Culture","ASIAN300","46"
"ASIAN","302","Rewriting Identities in Modern Japan","ASIAN302","20"
"ASIAN","304","The Art of Yoga","ASIAN304","N/A"
"ASIAN","305","Religion and Violence in the Secular World","ASIAN305","13"
"ASIAN","306","What is Religion?","ASIAN306","N/A"
"ASIAN","310","Family in Japan","ASIAN310","N/A"
"ASIAN","311","The Image of the Samurai","ASIAN311","N/A"
"ASIAN","314","Strange Ways: Literature of the Supernatural in Pre-modern Japan and China","ASIAN314","20"
"ASIAN","315","The Lives of the Buddha, from India to Manga","ASIAN315","N/A"
"ASIAN","318","HU Topics in Japanese Studies","ASIAN318","N/A"
"ASIAN","320","Japanese Performance Culture","ASIAN320","N/A"
"ASIAN","324","The History of Islam in South Asia","ASIAN324","32"
"ASIAN","325","Zen:  History, Culture, and Critique","ASIAN325","4"
"ASIAN","326","Introduction to Japanese Buddhism","ASIAN326","84"
"ASIAN","327","Thai Buddhism and Film","ASIAN327","N/A"
"ASIAN","328","Introduction to Theravada Buddhism","ASIAN328","25"
"ASIAN","332","South Asian Identity:  Writing Home from Away","ASIAN332","N/A"
"ASIAN","333","Language Justice in South Asia","ASIAN333","N/A"
"ASIAN","334","Race, Religion, and Caste in India and America","ASIAN334","20"
"ASIAN","335","Himalayas: An Aesthetic Exploration","ASIAN335","24"
"ASIAN","337","The Great Indian Epics","ASIAN337","N/A"
"ASIAN","338","Humanities Topics in South Asian Studies","ASIAN338","6"
"ASIAN","339","Migrants and Militants: the Sikh and Punjabi Diaspora","ASIAN339","N/A"
"ASIAN","340","From Genghis Khan to the Taliban:  Modern Central Asia","ASIAN340","49"
"ASIAN","342","Gender and Power in Southeast Asia","ASIAN342","43"
"ASIAN","344","Hindu Law","ASIAN344","N/A"
"ASIAN","348","Humanities Topics in Southeast Asian Studies","ASIAN348","N/A"
"ASIAN","349","Confucianism: Reinventions of Tradition","ASIAN349","0"
"ASIAN","351","Chinese Food in Crisis: Health, Ecology, and Identity in an Age of Globalization","ASIAN351","4"
"ASIAN","352","Gender, Sexuality, and Power in Premodern China","ASIAN352","62"
"ASIAN","353","China Around the World: Power, Politics, and Translation","ASIAN353","N/A"
"ASIAN","354","Modern China","ASIAN354","22"
"ASIAN","355","How Communism Changed China","ASIAN355","N/A"
"ASIAN","359","Crime and Detection in Chinese Literature","ASIAN359","N/A"
"ASIAN","361","Humanities Topics in Chinese Studies","ASIAN361","24"
"ASIAN","362","The Travels of the Monkey King in China and Abroad","ASIAN362","23"
"ASIAN","363","Chinese Drama and Theater","ASIAN363","N/A"
"ASIAN","364","The Development of Chinese Fiction","ASIAN364","N/A"
"ASIAN","366","Controversies in Contemporary China","ASIAN366","3"
"ASIAN","367","Languages of Asia","ASIAN367","N/A"
"ASIAN","368","How Different is Chinese?","ASIAN368","N/A"
"ASIAN","369","Chinese Film","ASIAN369","N/A"
"ASIAN","370","Acupuncture:  Historical and Contemporary Transformations","ASIAN370","N/A"
"ASIAN","371","Natural Disasters in East Asia","ASIAN371","16"
"ASIAN","373","The Performing Arts in South and Southeast Asia","ASIAN373","N/A"
"ASIAN","374","Korean War in Fiction and Film","ASIAN374","N/A"
"ASIAN","375","Modern Korean Literature","ASIAN375","N/A"
"ASIAN","376","Controversies in Contemporary Korea","ASIAN376","N/A"
"ASIAN","377","K-Pop and Beyond: Popular Culture and Korean Society","ASIAN377","N/A"
"ASIAN","378","Seoul: History and Places","ASIAN378","N/A"
"ASIAN","380","Topic Asia Studies","ASIAN380","10"
"ASIAN","381","Junior/Senior Research Seminar for Majors","ASIAN381","30"
"ASIAN","384","Humanities Topics in Korean Studies","ASIAN384","N/A"
"ASIAN","389","Culture in East Asian Business, Past and Present","ASIAN389","70"
"ASIAN","390","Spirituality and Consciousness","ASIAN390","N/A"
"ASIAN","391","Milk","ASIAN391","N/A"
"ASIAN","394","Anime to Zen:  Japanese Art through Contemporary Popular Culture","ASIAN394","1"
"ASIAN","395","Honors Thesis","ASIAN395","0"
"ASIAN","395","The Festivals of South Asia","ASIAN395","N/A"
"ASIAN","396","Asian Studies Internship Reflection Seminar","ASIAN396","N/A"
"ASIAN","397","Mini Course in Asian Studies","ASIAN397","N/A"
"ASIAN","400","India and the West","ASIAN400","N/A"
"ASIAN","406","Urban Asia in the Twenty-First Century","ASIAN406","N/A"
"ASIAN","408","Gender and Health in East Asia: Historical and Contemporary Perspectives","ASIAN408","45"
"ASIAN","409","Exploring Consciousness: Neuro-cultures and Asian Philosophies of Mind","ASIAN409","N/A"
"ASIAN","415","Law and Society in Late Imperial and Modern China","ASIAN415","58"
"ASIAN","422","Topics in Southeast Asian Studies","ASIAN422","N/A"
"ASIAN","424","Topics in Modern South Asian History","ASIAN424","N/A"
"ASIAN","428","China's Evolution Under Communism","ASIAN428","16"
"ASIAN","435","Truth Claims in Indian Literature: Nonfiction Accounts of Gendered Discrimination","ASIAN435","N/A"
"ASIAN","440","National Cinema of Asia","ASIAN440","N/A"
"ASIAN","442","Topics in Japanese Studies","ASIAN442","N/A"
"ASIAN","443","Literature of Empire","ASIAN443","N/A"
"ASIAN","450","Japan to 1700:  Origin Myth to Shogun Dynasty","ASIAN450","N/A"
"ASIAN","451","Japan's Modern Transformations","ASIAN451","N/A"
"ASIAN","457","Translating Korean Poetry: Theory and Practice","ASIAN457","N/A"
"ASIAN","458","Film Culture in Korea","ASIAN458","0"
"ASIAN","459","Sociology of Contemporary Korea","ASIAN459","N/A"
"ASIAN","465","Sacred Image/Sacred Place in Japanese Art","ASIAN465","N/A"
"ASIAN","470","Saga of the Three Kingdoms: From History to Videogames","ASIAN470","N/A"
"ASIAN","472","Topics in Chinese Studies","ASIAN472","25"
"ASIAN","475","Japanese Cinema","ASIAN475","N/A"
"ASIAN","480","Topics in Asian Studies","ASIAN480","32"
"ASIAN","482","Buddhist Magic","ASIAN482","N/A"
"ASIAN","483","The Lives of the Buddha, from India to Manga","ASIAN483","N/A"
"ASIAN","485","Religion in China","ASIAN485","N/A"
"ASIAN","486","Buddhist Meditation","ASIAN486","N/A"
"ASIAN","490","Contemporary China","ASIAN490","11"
"ASIAN","495","Honors Thesis","ASIAN495","0"
"ASIAN","499","Ind Stdy-Dir Rdg","ASIAN499","N/A"
"ASIAN","500","Seminar in Asian Studies","ASIAN500","4"
"ASIAN","501","Social Scientific Studies of Historical and Contemporary China","ASIAN501","N/A"
"ASIAN","502","Humanistic Studies of Historical and Contemporary China","ASIAN502","N/A"
"ASIAN","503","Academic and Professional Writing","ASIAN503","N/A"
"ASIAN","504","Seminar in Asian Studies: Religion","ASIAN504","N/A"
"ASIAN","508","Seminar in Asian Studies: History and Culture","ASIAN508","N/A"
"ASIAN","521","Source Buddhist St","ASIAN521","N/A"
"ASIAN","531","Early Chinese Lit","ASIAN531","N/A"
"ASIAN","539","Critical Readings in Documentary Chinese","ASIAN539","N/A"
"ASIAN","547","Representing Partition in South and East Asia","ASIAN547","N/A"
"ASIAN","550","Critical Introduction to Asian Studies","ASIAN550","37"
"ASIAN","551","Critical Introduction to Asian Studies II","ASIAN551","27"
"ASIAN","560","Seminar in Korean Studies","ASIAN560","N/A"
"ASIAN","570","Seminar in Southeast Asian Studies","ASIAN570","40"
"ASIAN","577","Bodies and Buildings:  Studies in Temple Architecture of India","ASIAN577","N/A"
"ASIAN","580","Seminar in South Asian Studies","ASIAN580","N/A"
"ASIAN","582","Himalayas:  An Aesthetic Exploration","ASIAN582","26"
"ASIAN","585","Seminar in Chinese Studies","ASIAN585","5"
"ASIAN","590","Seminar in Japanese Studies","ASIAN590","26"
"ASIAN","699","Directed Readings","ASIAN699","N/A"
"ASIAN","990","Diss-Precand","ASIAN990","N/A"
"ASIAN","995","Diss-Cand","ASIAN995","N/A"
"ASIAN","998","Curriculum Practical Training","ASIAN998","N/A"
"ASIANLAN","100","First-year Chinese I (for Advanced Beginners)","ASIANLAN100","30"
"ASIANLAN","101","First Year Chinese I","ASIANLAN101","47"
"ASIANLAN","102","First Year Chinese II","ASIANLAN102","31"
"ASIANLAN","103","Intensive First Year Chinese","ASIANLAN103","N/A"
"ASIANLAN","104","First Year Chinese for Heritage Speakers","ASIANLAN104","44"
"ASIANLAN","105","Mandarin Pronunciation","ASIANLAN105","0"
"ASIANLAN","108","Chinese Characters","ASIANLAN108","N/A"
"ASIANLAN","111","First Year Filipino I","ASIANLAN111","2"
"ASIANLAN","112","First Year Filipino II","ASIANLAN112","N/A"
"ASIANLAN","115","First Year Hindi I","ASIANLAN115","30"
"ASIANLAN","116","First Year Hindi II","ASIANLAN116","16"
"ASIANLAN","121","First Year Indonesian I","ASIANLAN121","N/A"
"ASIANLAN","122","First Year Indonesian II","ASIANLAN122","N/A"
"ASIANLAN","123","First-Year Japanese through Anime and Manga","ASIANLAN123","26"
"ASIANLAN","124","First-Year Japanese through Anime and Manga II","ASIANLAN124","32"
"ASIANLAN","125","First Year Japanese I","ASIANLAN125","48"
"ASIANLAN","126","First Year Japanese II","ASIANLAN126","49"
"ASIANLAN","127","Intensive First Year Japanese","ASIANLAN127","N/A"
